 0, 615.56177,-3.2527859,-5.0874727, 1.8346868,-5.9399902,0.85251747, 9815.2637  0.023666562, 1.0188213
17490000, 162.51959,-7.5941929,-8.0785838,0.48439094,-8.4363636,0.35777981, 7640.8961  0.048453734,  1.308747
17500000, 161.49706,-7.5993672,-8.0807105,0.48134329,-8.4259087,0.34519819, 7640.5864,0.12512803, 1.3088001
17510000, 160.70874, -7.602644,-8.0816377,0.47899371,-8.4393834,0.35774569, 7640.8006  0.076603731, 1.3087634
17520000, 165.20781,-7.5924038, -8.084807, 0.4924032,-8.4408018, 0.3559948, 7635.7124,0.12535423, 1.3096355
17530000, 161.51974,-7.6040817,-8.0854925,0.48141089,-8.4442327,0.35874015, 7658.5192 -0.0062105178, 1.3057355
17540000, 162.92571, -7.595781,-8.0813824, 0.4856014,-8.4387169,0.35733449, 7632.8083,0.12812699, 1.3101338
17550000,  159.3853,-7.6127886,-8.0878377,0.47504917, -8.449635,0.36179728, 7650.5766  0.024570035,  1.307091
17560000, 159.48307,-7.6084847,-8.0838253,0.47534058,-8.4393061,0.35548084, 7638.0725  0.083211671, 1.3092308
17570000, 160.84103,-7.6026879,-8.0820759,0.47938799,-8.4407438,0.35866793,  7663.249 -0.00080176409, 1.3049295
17580000, 160.96459,-7.6055201,-8.0852764,0.47975625,-8.4413975,0.35612106, 7636.3433  0.092992586, 1.3095273
17590000, 159.70011,-7.6093001,-8.0852876,0.47598747,-8.4460042,0.36071664, 7624.8496,0.12172024, 1.3115013
17600000, 158.24489,-7.6144526,-8.0861028,0.47165017,-8.4493672,0.36326442, 7641.4718,0.03342763, 1.3086484
17610000, 160.27264,-7.6155127,-8.0932066,0.47769391,-8.4509854,0.35777879, 7641.2117  0.022987223,  1.308693
17620000, 161.00435,-7.6050467,-8.0849215,0.47987476,-8.4380974,0.35317592, 7647.3891  0.072546255, 1.3076358
17630000,  161.2404,-7.6128093,-8.0933876,0.48057831,-8.4514142,0.35802659, 7637.0716,  0.106143, 1.3094024
17640000, 159.16192,-7.6210527,-8.0954361,0.47438339,-8.4456308,0.35019475, 7612.4938,0.20241176,1.31363
17650000, 159.51333,-7.6155332, -8.090964,0.47543078,-8.4448747,0.35391065, 7615.8963,0.15586962, 1.3130431
17660000, 161.17896,-7.6110746,-8.0914698,0.48039519,-8.4524601,0.36099034, 7647.1815  0.036681762, 1.3076713
17670000, 160.14305,-7.6182335,-8.0955411,0.47730764,-8.4522816,0.35674048, 7619.3714,0.14579306, 1.3124442
17680000, 157.70679,-7.6223323,-8.0923787,0.47004636,-8.4499293, 0.3575506,  7640.912,0.08990689, 1.3087443
17690000, 156.72254, -7.637695,-8.1048078,0.46711281, -8.457675,0.35286714, 7620.1561,0.12549083, 1.3123091
17700000, 158.93533,-7.6190444,-8.0927524,0.47370803,-8.4517127,0.35896027, 7630.0224  0.022140554, 1.3106121
17710000, 157.78281,-7.6255508,-8.0958238,0.47027295,-8.4563498,  0.360526, 7623.4902,0.11709017, 1.3117351
17720000, 156.87776,-7.6314176, -8.098993,0.46757543,-8.4480065, 0.3490135, 7623.4784, 0.1216064, 1.3117372
17730000, 155.43659,-7.6365123,-8.0997923,0.46328002,-8.4523372,0.35254493, 7640.0243  0.054765589, 1.3088964
17740000, 157.23322, -7.626283,-8.0949179,0.46863487,-8.4458945,0.35097659, 7628.7242,0.10034434, 1.3108352
17750000,  157.8053,-7.6296992,-8.1000392,0.47033996,-8.4564993,0.35646009, 7638.9277,0.08766756, 1.3090843
17760000, 153.13099,-7.6486209, -8.105029,0.45640816,-8.4570481,0.35201908, 7634.9704  0.095366906, 1.3097628
17770000, 157.65631,-7.6289277,-8.0988236,0.46989592,-8.4491945,0.35037085, 7645.7334  0.066279987,  1.307919
17780000, 156.81429,-7.6321895,-8.0995758,0.46738627,-8.4534678,  0.353892,  7637.513,0.11042891, 1.3093267
17790000, 154.38934,-7.6465118,-8.1066704,0.46015867,-8.4603198,0.35364941, 7654.4256 0.0083159526, 1.3064338
17800000, 155.63229,-7.6456838,-8.1095471, 0.4638633,-8.4576141,  0.348067, 7635.1207  0.091996691,  1.309737
17810000,  154.9357,  -7.64536,-8.1071471,0.46178711,-8.4626207,0.35547363, 7632.1848,0.07375618, 1.3102408
17820000, 157.42884,-7.6358009,-8.1050188,0.46921792,-8.4600595,0.35504066, 7616.3742,0.11862516, 1.3129607
17830000, 155.64583,-7.6380656,-8.1019693,0.46390365,-8.4596037,0.35763446, 7626.8572  0.067119944, 1.3111561
17840000, 157.33054,-7.6334114,-8.1023364,0.46892494,-8.4520867,0.34975029,  7624.139  0.079444646, 1.3116235
17850000, 153.79245,-7.6546592,-8.1130389,0.45837963,-8.4547135,0.34167461, 7620.8076,0.15658053, 1.3121969
17860000, 153.95336,-7.6528488, -8.111708,0.45885924,-8.4634994,0.35179143, 7621.5125,0.11078638, 1.3120755
17870000, 152.14138,-7.6607477,-8.1142063,0.45345861,-8.4636504,0.34944407,  7616.295,0.15197726, 1.3129743
17880000,  155.4548,-7.6492884,-8.1126227,0.46333427,-8.4629643,0.35034161, 7634.5911  0.081470804, 1.3098278
17890000, 151.94466,-7.6634025,-8.1162748,0.45287229, -8.470855,0.35458014, 7630.6325  0.086771286, 1.3105074
17900000, 153.39598,-7.6595943,-8.1167923,0.45719794,-8.4708644,0.35407216, 7633.6182 -0.0077385524, 1.3099948
17910000,  153.8694,-7.6492936,-8.1079026,0.45860897,-8.4609978,0.35309517, 7620.1754  0.091835266, 1.3123058
17920000, 153.00198,-7.6631828,-8.1192064,0.45602363, -8.468935,0.34972855, 7621.5863,0.13733473, 1.3120628
17930000, 153.41601,-7.6499559,-8.1072135,0.45725765,-8.4590614,0.35184783, 7606.3723,0.17984645, 1.3146872
17940000, 153.53622,-7.6625829,-8.1201989,0.45761595,-8.4741108,0.35391191, 7612.2782, 0.1325365, 1.3136672
17950000, 150.04357,-7.6739558,-8.1211618,0.44720608,-8.4700305,0.34886862, 7638.0051  0.080265281, 1.3092424
17960000, 151.39568,-7.6686037,-8.1198398,0.45123605,-8.4731718,0.35333203, 7608.6022,0.12528533, 1.3143019
17970000, 151.91753,-7.6717745, -8.124566,0.45279143,-8.4699414,0.34537537, 7621.7002,0.12617121, 1.3120432
17980000, 152.19483,-7.6693739,-8.1229919,0.45361793,-8.4703649,0.34737305, 7623.9741  0.071932446, 1.3116519
17990000, 150.66898,-7.6725203,-8.1215905,0.44907012,-8.4664387,0.34484826, 7642.1786  0.069884326, 1.3085274
18000000, 149.49996,-7.6796339,-8.1252197,0.44558584,-8.4728682,0.34764852,  7604.503,0.12486274, 1.3150103
18010000, 151.65614,-7.6711933,-8.1232057,0.45201236,-8.4764782, 0.3532725, 7618.8185  0.054831023, 1.3125395
18020000,  149.5536,-7.6875179,-8.1332636,0.44574571,-8.4793434,0.34607978, 7626.6643  0.075366224, 1.3111892
18030000, 151.33972,-7.6716542,-8.1227234,0.45106925,-8.4768422,0.35411882, 7626.5483,0.10881635, 1.3112092
18040000, 151.91588,-7.6725599,-8.1253464,0.45278651,-8.4751607,0.34981434, 7623.3494,0.10328045, 1.3117594
18050000, 148.88293,-7.6814404,-8.1251872,0.44374679,-8.4720683,0.34688114, 7620.2476,0.13593346, 1.3122933
18060000, 149.99578,-7.6805139,-8.1275776,0.44706364,-8.4739981,0.34642055, 7630.0424,0.09675187, 1.3106087
18070000, 150.45508,-7.6771665,-8.1255991,0.44843259,-8.4739144,0.34831533, 7610.5257,0.23701903, 1.3139697
18080000, 149.35203,-7.6835555,-8.1287005,0.44514494,-8.4731176,0.34441716, 7617.0725,0.13849144, 1.3128403
18090000, 149.19424,-7.6833805,-8.1280551,0.44467463,-8.4791314,0.35107623, 7615.1983,0.12506595, 1.3131634
18100000, 150.48563,-7.6789124,-8.1274361,0.44852363,-8.4809317,0.35349564, 7633.3551  0.077899057, 1.3100399
18110000,  147.5733,-7.6956711,-8.1355145,0.43984342,-8.4780356,0.34252106, 7617.6938,0.12018463, 1.3127333
18120000, 147.24314,-7.6841044,-8.1229637,0.43885937,-8.4692215,0.34625772, 7626.7174,0.12944375, 1.3111801
18130000, 145.93547,-7.7011813,-8.1361432,0.43496186,-8.4798304,0.34368722, 7615.8414, 0.1075515, 1.3130525
18140000, 147.61958,-7.6915416, -8.131523,0.43998136,-8.4762119,0.34468889,  7610.944,0.14455103, 1.3138975
18150000, 148.84814,-7.6889235,-8.1325666,0.44364308,-8.4792313, 0.3466647, 7609.5441,0.11548354, 1.3141392
18160000, 148.21645,-7.6979645,-8.1397248,0.44176034,-8.4881003,0.34837547, 7621.4997, 0.0990499, 1.3120777
18170000, 146.72542,-7.7055025,-8.1428188,0.43731629,-8.4901628,0.34734396, 7613.2698  0.092400679, 1.3134961
18180000, 148.11701,-7.6959525,-8.1374164,0.44146394,-8.4866112,0.34919481, 7609.4661,0.11765637, 1.3141526
18190000, 147.65948,-7.7024265,-8.1425268,0.44010029,-8.4879883,0.34546152, 7591.7676,0.17742171, 1.3172163
18200000, 145.51077,-7.7037043,-8.1374003,0.43369603,-8.4845921,0.34719177, 7625.9937  0.053267044, 1.3113045
18210000, 146.20176,-7.7009189,-8.1366744,0.43575552,-8.4847085, 0.3480341, 7615.9901, 0.1068522, 1.3130269
18220000,  145.9468,-7.7082539,-8.1432495, 0.4349956,-8.4860431,0.34279362,  7608.988,0.14136281, 1.3142352
18230000, 146.02086,-7.7062282,-8.1414445,0.43521634,-8.4891142, 0.3476697, 7610.3394  0.095651252, 1.3140018
18240000, 144.52301,-7.7111043,-8.1418563,0.43075199,-8.4889347,0.34707845, 7623.4299  0.044837842, 1.3117455
18250000, 143.85771,-7.7179269, -8.146696,0.42876907,-8.4936956,0.34699959, 7631.0735  0.011938704, 1.3104316
18260000, 144.82015,-7.7126846,-8.1443222,0.43163761, -8.491824,0.34750183, 7611.1314, 0.1217749, 1.3138651
18270000,  142.7506,-7.7185063,-8.1439756,0.42546931,-8.4891754,0.34519987, 7611.4946  0.097497212, 1.3138024
18280000, 142.45647,-7.7197264, -8.144319,0.42459265,-8.4930136,0.34869457, 7627.6165  0.023530209, 1.3110255
18290000, 141.46286,-7.7200224,-8.1416536,0.42163121,-8.4900926,0.34843898, 7623.1346  0.084164799, 1.3117963
18300000, 145.00346,-7.7160812,-8.1482652,0.43218399, -8.494805,0.34653974,  7608.723,0.11914985,  1.314281
18310000, 141.14878,-7.7304786,-8.1511737,0.42069508,-8.4950955,0.34392182, 7609.8669,0.16624912, 1.3140834
18320000, 143.86751,-7.7228643,-8.1516626,0.42879829,-8.4913486,0.33968609, 7630.7109  0.069687004, 1.3104939
18330000, 143.21687,-7.7221421,-8.1490012,0.42685903,-8.4912643, 0.3422631, 7611.3124,0.12795985, 1.3138339
18340000, 143.85477,-7.7299281,-8.1586884, 0.4287603,-8.5006732,0.34198473, 7616.7431,0.11542333, 1.3128971
18350000, 142.84067,-7.7231999,-8.1489377,0.42573776,-8.4956749,0.34673718, 7628.6754  0.024705837, 1.3108436
18360000, 141.66083,-7.7361908,-8.1584121,0.42222124,-8.4992291,0.34081707, 7608.2408,0.11305253, 1.3143643
18370000,  141.7158,-7.7354186,-8.1578037,0.42238509,-8.5025934,0.34478969, 7604.7233,0.11907562, 1.3149722
18380000, 142.66703,-7.7289055,-8.1541258,0.42522024,-8.4920015,0.33787568,  7619.919  0.091095797, 1.3123499
18390000, 140.75827,-7.7370799,-8.1566111,0.41953117,-8.4997595,0.34314848, 7616.1942  0.063872895, 1.3129917
18400000, 139.39957,-7.7482109,-8.1636924,0.41548153,-8.5022137,0.33852124, 7613.1908  0.099209872, 1.3135097
18410000,  141.5093,-7.7400519,-8.1618215, 0.4217696,-8.5011156,0.33929413, 7614.7173  0.074150158, 1.3132464
18420000, 140.16202,-7.7446323,-8.1623864,0.41775403, -8.504007,0.34162059, 7615.4495,0.10328295, 1.3131201
18430000, 140.83457,-7.7384682,-8.1582268,0.41975858,-8.5000269,0.34180009, 7615.5871,0.07974719, 1.3130964
18440000, 140.76198,-7.7405772,-8.1601194,0.41954221,-8.4993709, 0.3392515, 7624.7507  0.055375236, 1.3115183
18450000, 139.79888, -7.746723,-8.1633946,0.41667168,-8.5103162,0.34692155, 7602.2769,0.12964433, 1.3153954
18460000, 138.53047,  -7.74749,-8.1603812,0.41289118,-8.5043657,0.34398445, 7604.6377,0.10896082,  1.314987
18470000, 138.76016,-7.7446532, -8.158229,0.41357579,-8.4997872, 0.3415582, 7602.0238,0.12951093, 1.3154392
18480000, 137.77763,-7.7545858,-8.1652331,0.41064732,-8.5138552,0.34862209, 7603.1898  0.095966198, 1.3152375
18490000, 135.25341,-7.7614102, -8.164534,0.40312387,-8.5089009,0.34436684, 7581.3696,0.16109407, 1.3190229
18500000, 141.22903,-7.7413675,-8.1623018,0.42093427, -8.508455, 0.3461532, 7596.5822,0.16825186, 1.3163815
18510000, 138.32657,-7.7548005, -8.167084,0.41228347,-8.5080925,0.34100855, 7605.6532,0.10583454, 1.3148115
18520000, 138.32788,-7.7561318,-8.1684192,0.41228737, -8.513701,0.34528177, 7606.5204,0.13843818, 1.3146616
18530000,  136.0972,-7.7685527,-8.1741915,0.40563882,-8.5127355,0.33854403, 7602.2285  0.099384207, 1.3154038
18540000, 137.25868,-7.7594566,-8.1685572, 0.4091006,-8.5178349,0.34927763, 7611.6027  0.083683869, 1.3137838
18550000, 136.37222,-7.7595537,-8.1660122, 0.4064585,-8.5045253,0.33851312,  7616.418,0.11115856, 1.3129532
18560000, 137.04467, -7.762668,-8.1711307,0.40846274,-8.5088749,0.33774424, 7592.1159,  0.124233, 1.3171559
18570000, 135.15374,-7.7670114,-8.1698382,0.40282681,-8.5099611,0.34012296, 7603.4051,0.10203037, 1.3152002
18580000, 135.72284,-7.7623381,-8.1668611,0.40452303,-8.5111033,0.34424215, 7610.1093  0.092104779, 1.3140416
18590000, 133.30769,-7.7735033,-8.1708279,0.39732465,-8.5085176,0.33768964, 7598.4325,0.13229553, 1.3160609
18600000, 136.01634,-7.7689549,-8.1743527,0.40539779,-8.5180245,0.34367178, 7599.6661,0.11556681, 1.3158473
18610000, 135.15063,-7.7686079,-8.1714254,0.40281753,-8.5168796,0.34545418, 7617.5041  0.051932591,  1.312766
18620000, 134.35858,-7.7757648,-8.1762216,0.40045683, -8.518934,0.34271239, 7602.8081,0.11651105, 1.3153035
18630000, 136.73413,-7.7684221,-8.1759592,0.40753717,-8.5204242,0.34446495, 7608.6769  0.076945512, 1.3142889
18640000, 136.09694,-7.7691521,-8.1747901,0.40563802,-8.5166786, 0.3418885, 7596.2418,0.15173871, 1.3164405
18650000, 136.34312,-7.7744239,-8.1807956,0.40637177,-8.5238925,0.34309682, 7605.2945  0.042359316, 1.3148735
18660000, 135.67258,-7.7713913,-8.1757645,0.40437321,-8.5175807,0.34181613, 7590.7616,0.13835416, 1.3173909
18670000,  133.4222,-7.7775201,-8.1751861,0.39766593,-8.5191574,0.34397131,  7604.178  0.070967158, 1.3150665
18680000, 135.57124, -7.777679,-8.1817502,0.40407117,-8.5195627,0.33781255, 7608.3156  0.084220477, 1.3143514
18690000, 133.38772,-7.7828198,-8.1803829,0.39756317,-8.5202474,0.33986444, 7600.7464,0.11572167, 1.3156603
18700000, 133.27798,-7.7865346,-8.1837706, 0.3972361,-8.5256877,0.34191702,  7600.523  0.075535406, 1.3156989
18710000, 133.69231,-7.7863556,-8.1848266,0.39847101,-8.5210455, 0.3362189,  7601.845,0.12346812, 1.3154701
18720000, 133.72797,-7.7850179,-8.1835952,0.39857728,-8.5223381,0.33874287, 7590.0889,0.10358188, 1.3175076
18730000, 132.55763,-7.7856126,-8.1807016,0.39508908,-8.5259536,  0.345252, 7607.2158  0.095552194, 1.3145414
18740000, 131.84335, -7.791166,-8.1841262,0.39296018,-8.5293184,0.34519213, 7590.6085, 0.1214218, 1.3174174
18750000, 132.43719,-7.7886354,-8.1833655,0.39473012,-8.5245439,0.34117836, 7589.8638, 0.1183838, 1.3175467
18760000, 131.47593,-7.7942861,-8.1861512,0.39186507,-8.5254699,0.33931872, 7611.6665  0.042707412, 1.3137728
18770000, 131.59359,-7.7932819,-8.1854976,0.39221575,-8.5257468,0.34024919, 7588.8712,0.10584403,  1.317719
18780000, 130.30386,-7.7971223, -8.185494, 0.3883717,-8.5214768,0.33598282, 7592.5521,0.12662439, 1.3170802
18790000, 130.37524,-7.7968197,-8.1854042,0.38858446,-8.5242174,0.33881322, 7606.1697  0.098758746, 1.3147222
18800000, 131.52562,-7.7979586,-8.1899718,0.39201318,-8.5298545,0.33988271, 7599.4276,0.10011224, 1.3158886
18810000, 131.15587,-7.8006646,-8.1915757,0.39091113,-8.5265252,0.33494948, 7598.0099  0.079611661, 1.3161341
18820000, 130.43206,-7.8086639,-8.1974177,0.38875382,-8.5365515,0.33913377,  7587.902,0.12998443, 1.3178873
18830000, 131.63659,-7.7941068,-8.1864507,0.39234391,-8.5203831,0.33393236, 7595.8191,0.10748445, 1.3165137
18840000, 129.31142,-7.8066243, -8.192038,0.38541373,-8.5352727,0.34323464, 7582.6702  0.087065419, 1.3187966
18850000, 130.91065,-7.8080925,-8.1982727,0.39018025,-8.5362423,0.33796955, 7575.7105,0.13341489, 1.3200082
18860000, 131.40391,-7.8020316, -8.193682,0.39165041,-8.5310809,0.33739896, 7592.8906  0.079133714, 1.3170215
18870000, 128.09402,-7.8167323,-8.1985175,0.38178525,-8.5349079,0.33639035,  7585.921,0.12750456, 1.3182315
18880000, 129.02014,-7.8118609,-8.1964065,0.38454557,-8.5339011, 0.3374946, 7610.4203  0.018566444, 1.3139879
18890000, 128.78441,-7.8194377,-8.2032807,0.38384298,-8.5354142,0.33213347,  7586.501  0.096873059, 1.3181307
18900000, 128.80624,-7.8156892,-8.1995973,0.38390804,-8.5339237,0.33432645, 7583.1783,0.11870615, 1.3187083
18910000, 128.50612,-7.8223004, -8.205314,0.38301354,-8.5385176,0.33320369,  7578.525,0.11879093,  1.319518
18920000, 128.76479,-7.8174101,-8.2011946,0.38378449,-8.5405905,0.33939592, 7587.7358,0.12293294, 1.3179162
18930000, 126.57171,-7.8234922,-8.2007402,  0.377248,-8.5339737,0.33323342, 7568.2317,0.19555884, 1.3213126
18940000, 126.41718,  -7.82337,-8.2001574,0.37678743,-8.5399653,0.33980786, 7586.7398  0.083556927, 1.3180892
18950000, 128.04851,-7.8195449,-8.2011945,0.38164961,-8.5399704,0.33877591, 7567.5055,0.15362418, 1.3214394
18960000, 128.74125,-7.8219471,-8.2056615,0.38371435,-8.5411899, 0.3355284, 7578.4473,0.10388393, 1.3195315
18970000, 126.54868,-7.8291246, -8.206304,0.37717936,-8.5442688,0.33796475, 7586.7669,0.11285551, 1.3180845
18980000, 125.83865,-7.8318474,-8.2069105,0.37506311,-8.5398482,0.33293777, 7565.5099,0.16210053,  1.321788
18990000, 127.33199,-7.8275564,-8.2070704,0.37951403,-8.5439399,0.33686946, 7598.1893  0.067386625,  1.316103
19000000, 124.51318, -7.846456,-8.2175685,0.37111252, -8.548601,0.33103243, 7569.9483,0.11737344,  1.321013
19010000, 125.66407,-7.8376388,-8.2121816,0.37454276,-8.5509576,0.33877604,  7588.056  0.061853037, 1.3178606
19020000, 125.80778,-7.8340838,-8.2090549, 0.3749711,-8.5446255,0.33557058, 7584.0144,0.13014959, 1.3185629
19030000, 125.37527,-7.8388793,-8.2125613,0.37368201,-8.5473443,0.33478293, 7584.1918, 0.1185378,  1.318532
19040000, 124.50801,-7.8395013,-8.2105984,0.37109712,-8.5423591,0.33176065, 7582.8193,0.10965252, 1.3187707
19050000, 123.56004, -7.845156,-8.2134276,0.36827169,-8.5488821,0.33545441, 7581.2693  0.084897253, 1.3190403
19060000, 125.09443,-7.8440393,-8.2168842,0.37284495,-8.5489379,0.33205373, 7597.1989  0.086130829, 1.3162746
19070000, 123.53807,-7.8478205,-8.2160267,0.36820621,-8.5546872,0.33866044, 7567.6717,0.16676659, 1.3214104
19080000, 125.74186,-7.8445813,-8.2193559,0.37477463,-8.5534633,0.33410736, 7583.3221, 0.1126048, 1.3186833
19090000, 124.12541,-7.8455062, -8.215463,0.36995677,-8.5474989, 0.3320359, 7579.8882, 0.1189091, 1.3192807
19100000, 124.58277,-7.8478105,-8.2191305,0.37131995,-8.5472031,0.32807262, 7588.6966  0.081060492, 1.3177493
19110000,  123.0657,-7.8511069,-8.2179052,0.36679832,-8.5493354,0.33143026, 7575.9168  0.098930892, 1.3199723
19120000, 123.28245,-7.8532797, -8.220724,0.36744433,-8.5558814,0.33515738, 7580.8855  0.070341304, 1.3191071
19130000, 122.15512,-7.8471449,-8.2112292,0.36408434,-8.5514587,0.34022946,  7578.129,0.11110878, 1.3195869
19140000, 122.35608,-7.8567633,-8.2214466,0.36468328,-8.5532427, 0.3317961, 7580.5411,0.11756343,  1.319167
19150000, 120.24172,-7.8616094,-8.2199909,0.35838142, -8.558389,0.33839812,  7558.641,0.13575767, 1.3229891
19160000, 121.53922,-7.8634453, -8.225694,0.36224862, -8.560874,0.33518008, 7583.3925,0.07367749,  1.318671
19170000, 121.28015, -7.862129,-8.2236055,0.36147646,-8.5518652,0.32825974, 7580.2465  0.088930618, 1.3192183
19180000, 121.20766,-7.8599204,-8.2211809,0.36126042,-8.5578208,0.33663997, 7584.3583  0.093782959, 1.3185031
19190000,  121.1919,-7.8668823,-8.2280958,0.36121345,-8.5593448,  0.331249, 7575.6416  0.094675087, 1.3200202
19200000, 122.46077, -7.860258,-8.2252533,0.36499532,-8.5591151, 0.3338618, 7582.7848  0.075917712, 1.3187767
19210000, 119.20982, -7.871458,-8.2267638,0.35530583,-8.5626475,0.33588372, 7565.0796,0.11374912, 1.3218632
19220000, 120.81253,-7.8648438,-8.2249265,0.36008272,-8.5571767,0.33225017, 7588.2376  0.053992941, 1.3178291
19230000, 121.22046, -7.867537,-8.2288356,0.36129857,-8.5607634,0.33192781, 7572.2547,0.12227225, 1.3206106
19240000, 119.68794, -7.867595,-8.2243259,0.35673087,-8.5579851,0.33365915, 7572.5088,0.14563229, 1.3205663
19250000,  119.7625,-7.8814145,-8.2383676,0.35695311,-8.5687372,0.33036954, 7584.5619,0.11797991, 1.3184677
19260000, 121.22814,-7.8693509,-8.2306724,0.36132146,-8.5655995,0.33492711, 7569.9535, 0.1229814, 1.3210121
19270000, 118.24349,-7.8785962,-8.2310219,0.35242567,-8.5601189,0.32909695, 7596.4547  0.068932079, 1.3164036
19280000, 119.82404,-7.8695227,-8.2266592,0.35713651,-8.5555971, 0.3289379, 7576.7212,0.10727317, 1.3198321
19290000, 119.89216,-7.8779057,-8.2352452,0.35733955,-8.5698422,0.33459705,  7570.823  0.082422485, 1.3208604
19300000, 118.56945,-7.8800427,-8.2334399,0.35339721,-8.5618601,0.32842016, 7581.2867,0.12595512, 1.3190373
19310000, 118.22119,-7.8825365,-8.2348957,0.35235922,-8.5670964,0.33220066,  7574.806,0.11247342, 1.3201658
19320000, 116.75056,-7.8830131,-8.2309891,0.34797598,-8.5604664,0.32947737, 7566.2308,0.18913451,  1.321662
19330000, 118.34503,-7.8815411,-8.2342695,0.35272833,-8.5704064,0.33613695, 7561.4827,0.14759503,  1.322492
19340000, 115.82593,-7.8980806,-8.2433007,0.34522011,-8.5753155,0.33201482, 7580.9229,0.05333799, 1.3191006
19350000, 115.48883, -7.886886,-8.2311014,0.34421538,-8.5667322,0.33563085, 7567.2412  0.092044675, 1.3214856
19360000, 116.44331,-7.8933039,-8.2403641,0.34706023,-8.5720445,0.33168042, 7584.0913  0.056271588, 1.3185495
19370000,  115.6821,-7.8917494,-8.2365408,0.34479143,-8.5675056,0.33096479, 7566.0646,0.13390889, 1.3216911
19380000, 116.33041,-7.8897587,-8.2364824,0.34672373,-8.5718267,0.33534425, 7582.6069  0.034353839, 1.3188077
19390000, 116.76926,-7.8943644,-8.2423961,0.34803173,-8.5707879,0.32839178, 7565.7045,0.14264803,  1.321754
19400000,  115.3035,-7.8937355,-8.2373985,0.34366301,-8.5681795,0.33078099, 7576.6868  0.075205614, 1.3198381
19410000, 116.75795,-7.8927606,-8.2407586,0.34799802,-8.5662554,0.32549681, 7575.2084,0.10337296, 1.3200957
